benign_1,17.866790771484375,16.73454475402832 
benign_1,17.330486297607422,16.733009338378906 
benign_1,17.045562744140625,16.732145309448242 
benign_1,16.38268280029297,16.730161666870117 
benign_1,15.864822387695312,16.72886848449707 
benign_1,15.55892562866211,16.727996826171875 
benign_1,15.045769691467285,16.726638793945312 
benign_1,14.506937026977539,16.72525978088379 
benign_1,13.981407165527344,16.723838806152344 
benign_1,13.436363220214844,16.722410202026367 
benign_1,12.925820350646973,16.72098731994629 
benign_1,12.412720680236816,16.719472885131836 
benign_1,12.15416145324707,16.718727111816406 
benign_1,11.544235229492188,16.717056274414062 
benign_1,11.260035514831543,16.71626091003418 
benign_1,10.706405639648438,16.714752197265625 
benign_1,10.152881622314453,16.71321678161621 
benign_1,9.489951133728027,16.711416244506836 
benign_1,8.703776359558105,16.7094669342041 
benign_1,8.054377555847168,16.707401275634766 
benign_1,7.245204448699951,16.70497703552246 
benign_1,6.602609157562256,16.70330810546875 
benign_1,5.746009349822998,16.701309204101562 
benign_1,4.98486852645874,16.699222564697266 
benign_1,4.3485541343688965,16.69708251953125 
benign_1,3.7131457328796387,16.695592880249023 
benign_1,3.086557149887085,16.69390869140625 
benign_1,2.477193593978882,16.69168472290039 
benign_1,2.182189464569092,16.690824508666992 
benign_1,1.438649296760559,16.688758850097656 
benign_1,0.8214825391769409,16.686880111694336 
benign_1,0.13267020881175995,16.685420989990234 
benign_1,-0.18195955455303192,16.684795379638672 
benign_1,-0.8935242891311646,16.682964324951172 
benign_1,-1.4292510747909546,16.681203842163086 
benign_1,-1.7214571237564087,16.680404663085938 
benign_1,-2.330474615097046,16.678884506225586 
benign_1,-2.66538667678833,16.67786979675293 
benign_1,-3.2523815631866455,16.676067352294922 
benign_1,-3.8002471923828125,16.674604415893555 
benign_1,-4.444921970367432,16.672677993774414 
benign_1,-4.747694492340088,16.67182731628418 
benign_1,-5.491316795349121,16.669986724853516 
benign_1,-6.178840160369873,16.668066024780273 
benign_1,-6.755844593048096,16.665939331054688 
benign_1,-7.2838287353515625,16.664579391479492 
benign_1,-7.857667446136475,16.662952423095703 
benign_1,-8.439753532409668,16.66117286682129 
benign_1,-8.967779159545898,16.659423828125 
benign_1,-9.546201705932617,16.658151626586914 
benign_1,-10.132927894592285,16.656749725341797 
benign_1,-10.71634292602539,16.654945373535156 
benign_1,-11.297503471374512,16.65328598022461 
benign_1,-11.774686813354492,16.65180015563965 
benign_1,-12.241467475891113,16.650447845458984 
benign_1,-12.722996711730957,16.64908790588379 
benign_1,-13.196520805358887,16.647815704345703 
benign_1,-13.652645111083984,16.646591186523438 
benign_1,-14.133262634277344,16.6452693939209 
benign_1,-14.665298461914062,16.6440486907959 
benign_1,-15.186206817626953,16.64277458190918 
benign_1,-15.731315612792969,16.641347885131836 
benign_1,-16.245805740356445,16.63990020751953 
benign_1,-16.500473022460938,16.63918113708496 
benign_1,-17.074392318725586,16.637624740600586 
benign_1,-17.657936096191406,16.636131286621094 
benign_1,-18.26810073852539,16.634376525878906 
benign_1,-19.040569305419922,16.631908416748047 
benign_1,-20.238344192504883,16.62953758239746 
benign_1,-21.333669662475586,16.62616539001465 
benign_1,-21.936429977416992,16.624704360961914 
benign_1,-22.53205108642578,16.62334632873535 
benign_1,-23.036169052124023,16.621875762939453 
benign_1,-23.56473731994629,16.620397567749023 
benign_1,-24.126556396484375,16.61903190612793 
benign_1,-24.643585205078125,16.617734909057617 
benign_1,-25.203229904174805,16.61625099182129 
benign_1,-25.724138259887695,16.61480140686035 
benign_1,-26.253141403198242,16.6131649017334 
benign_1,-26.775243759155273,16.61158561706543 
benign_1,-27.33985710144043,16.609922409057617 
benign_1,-28.013383865356445,16.60797119140625 
benign_1,-28.664716720581055,16.60633087158203 
benign_1,-29.26790428161621,16.60470199584961 
benign_1,-29.822452545166016,16.60334014892578 
benign_1,-30.312719345092773,16.602201461791992 
benign_1,-30.810203552246094,16.600860595703125 
benign_1,-31.29560661315918,16.59949493408203 
benign_1,-31.835954666137695,16.597963333129883 
benign_1,-32.14878845214844,16.59699249267578 
benign_1,-32.678016662597656,16.595592498779297 
benign_1,-33.16870880126953,16.59439468383789 
benign_1,-33.69377136230469,16.593008041381836 
benign_1,-34.23090744018555,16.591609954833984 
benign_1,-34.49387741088867,16.59096336364746 
benign_1,-35.13971710205078,16.58928108215332 
benign_1,-35.725685119628906,16.587505340576172 
benign_1,-36.2290153503418,16.5859432220459 
benign_1,-36.69986343383789,16.584508895874023 
benign_1,-37.184200286865234,16.583066940307617 
benign_1,-37.70969772338867,16.581438064575195 
benign_1,-38.0439338684082,16.58035659790039 
benign_1,-38.57135772705078,16.578752517700195 
benign_1,-38.82732009887695,16.578861236572266 
benign_1,-39.3887825012207,16.576322555541992 
benign_1,-39.93476867675781,16.574670791625977 
benign_1,-40.48060607910156,16.572919845581055 
benign_1,-40.99415588378906,16.571338653564453 
benign_1,-41.51572036743164,16.569929122924805 
benign_1,-42.040931701660156,16.567886352539062 
benign_1,-42.60573196411133,16.5661678314209 
